_id,event,match,alliance,team,scout,pregame.startPosition.x,pregame.startPosition.y,pregame.preload,start,actions[0].time,actions[1].time,actions[2].time,actions[3].time,actions[4].time,actions[5].time,actions[6].time,actions[7].time,actions[8].time,actions[9].time,actions[10].time,actions[11].time,actions[12].time,actions[13].time,actions[14].time,actions[15].time,actions[16].time,actions[17].time,actions[18].time,actions[19].time,actions[20].time,actions[21].time,actions[22].time,actions[23].time,actions[24].time,actions[25].time,actions[26].time,actions[27].time,actions[28].time,actions[29].time,actions[30].time,actions[31].time,actions[32].time,actions[33].time,actions[34].time,actions[35].time,actions[36].time,actions[37].time,actions[38].time,actions[39].time,actions[40].time,actions[41].time,actions[42].time,actions[43].time,actions[44].time,actions[45].time,actions[46].time,actions[47].time,actions[48].time,actions[49].time,actions[50].time,actions[51].time,actions[52].time,actions[53].time,actions[54].time,actions[55].time,actions[56].time,actions[57].time,actions[58].time,actions[59].time,actions[60].time,actions[61].time,actions[0].action,actions[1].action,actions[2].action,actions[3].action,actions[4].action,actions[5].action,actions[6].action,actions[7].action,actions[8].action,actions[9].action,actions[10].action,actions[11].action,actions[12].action,actions[13].action,actions[14].action,actions[15].action,actions[16].action,actions[17].action,actions[18].action,actions[19].action,actions[20].action,actions[21].action,actions[22].action,actions[23].action,actions[24].action,actions[25].action,actions[26].action,actions[27].action,actions[28].action,actions[29].action,actions[30].action,actions[31].action,actions[32].action,actions[33].action,actions[34].action,actions[35].action,actions[36].action,actions[37].action,actions[38].action,actions[39].action,actions[40].action,actions[41].action,actions[42].action,actions[43].action,actions[44].action,actions[45].action,actions[46].action,actions[47].action,actions[48].action,actions[49].action,actions[50].action,actions[51].action,actions[52].action,actions[53].action,actions[54].action,actions[55].action,actions[56].action,actions[57].action,actions[58].action,actions[59].action,actions[60].action,actions[61].action,actions[0].location,actions[1].location,actions[2].location,actions[3].location,actions[4].location,actions[5].location,actions[6].location,actions[7].location,actions[8].location,actions[9].location,actions[10].location,actions[11].location,actions[12].location,actions[13].location,actions[14].location,actions[15].location,actions[16].location,actions[17].location,actions[18].location,actions[19].location,actions[20].location,actions[21].location,actions[22].location,actions[23].location,actions[24].location,actions[25].location,actions[26].location,actions[27].location,actions[28].location,actions[29].location,actions[30].location,actions[31].location,actions[32].location,actions[33].location,actions[34].location,actions[35].location,actions[36].location,actions[37].location,actions[38].location,actions[39].location,actions[40].location,actions[41].location,actions[42].location,actions[43].location,actions[44].location,actions[45].location,actions[46].location,actions[47].location,actions[48].location,actions[49].location,actions[50].location,actions[51].location,actions[52].location,actions[53].location,actions[54].location,actions[55].location,actions[56].location,actions[57].location,actions[58].location,actions[59].location,actions[60].location,actions[61].location,actions[0].item,actions[1].item,actions[2].item,actions[3].item,actions[4].item,actions[5].item,actions[6].item,actions[7].item,actions[8].item,actions[9].item,actions[10].item,actions[11].item,actions[12].item,actions[13].item,actions[14].item,actions[15].item,actions[16].item,actions[17].item,actions[18].item,actions[19].item,actions[20].item,actions[21].item,actions[22].item,actions[23].item,actions[24].item,actions[25].item,actions[26].item,actions[27].item,actions[28].item,actions[29].item,actions[30].item,actions[31].item,actions[32].item,actions[33].item,actions[34].item,actions[35].item,actions[36].item,actions[37].item,actions[38].item,actions[39].item,actions[40].item,actions[41].item,actions[42].item,actions[43].item,actions[44].item,actions[45].item,actions[46].item,actions[47].item,actions[48].item,actions[49].item,actions[50].item,actions[51].item,actions[52].item,actions[53].item,actions[54].item,actions[55].item,actions[56].item,actions[57].item,actions[58].item,actions[59].item,actions[60].item,actions[61].item,actions[0].phase,actions[1].phase,actions[2].phase,actions[3].phase,actions[4].phase,actions[5].phase,actions[6].phase,actions[7].phase,actions[8].phase,actions[9].phase,actions[10].phase,actions[11].phase,actions[12].phase,actions[13].phase,actions[14].phase,actions[15].phase,actions[16].phase,actions[17].phase,actions[18].phase,actions[19].phase,actions[20].phase,actions[21].phase,actions[22].phase,actions[23].phase,actions[24].phase,actions[25].phase,actions[26].phase,actions[27].phase,actions[28].phase,actions[29].phase,actions[30].phase,actions[31].phase,actions[32].phase,actions[33].phase,actions[34].phase,actions[35].phase,actions[36].phase,actions[37].phase,actions[38].phase,actions[39].phase,actions[40].phase,actions[41].phase,actions[42].phase,actions[43].phase,actions[44].phase,actions[45].phase,actions[46].phase,actions[47].phase,actions[48].phase,actions[49].phase,actions[50].phase,actions[51].phase,actions[52].phase,actions[53].phase,actions[54].phase,actions[55].phase,actions[56].phase,actions[57].phase,actions[58].phase,actions[59].phase,actions[60].phase,actions[61].phase,actions[1].level,actions[2].level,actions[3].level,actions[4].level,actions[5].level,actions[6].level,actions[9].level,actions[10].level,actions[11].level,actions[12].level,actions[15].level,actions[16].level,actions[19].level,actions[20].level,actions[22].level,actions[23].level,actions[24].level,actions[25].level,actions[26].level,actions[27].level,actions[28].level,actions[29].level,actions[30].level,actions[31].level,actions[32].level,actions[33].level,actions[7].level,actions[13].level,actions[17].level,actions[8].level,actions[14].level,actions[18].level,actions[21].level,actions[35].level,actions[37].level,actions[39].level,actions[41].level,actions[43].level,actions[45].level,actions[47].level,actions[34].level,actions[36].level,actions[38].level,actions[40].level,actions[46].level,actions[48].level,actions[49].level,actions[42].level,actions[44].level,actions[50].level,actions[51].level,actions[52].level,actions[53].level,actions[54].level,actions[55].level,actions[56].level,actions[57].level,actions[58].level,actions[59].level,actions[60].level,actions[61].level,untimed.exitAuto,untimed.buddyClimb,untimed.parkMatch,postgame.strategy[0],postgame.strategy[1],postgame.strategy[2],postgame.strategy[3],postgame.strategy[4],postgame.rating,postgame.driverSkill,postgame.speed,postgame.thoughts,__v,climb.time,climb.type,climb.fails,actions[2].branch,actions[1].branch,actions[3].branch,actions[5].branch,actions[7].branch,actions[9].branch,actions[11].branch,actions[4].branch,actions[6].branch,actions[8].branch,actions[0].branch,actions[14].branch,actions[24].branch,actions[20].branch,actions[22].branch,actions[10].branch,actions[23].branch,actions[12].branch,actions[19].branch,actions[16].branch,actions[18].branch,actions[27].branch,actions[26].branch,actions[17].branch,actions[13].branch,actions[28].branch,actions[25].branch,actions[32].branch,actions[30].branch,actions[41].branch
67c9262f7466545bd734a7bd,2025camb,8,blue,115,lurk11,16,171,true,1741235563200,-1,147,108,101,96,90,86,77,74,69,67,58,56,50,47,37,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,,4,,2,,3,,4,,,,,,,,,,,,,,,,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,5,6,6,"Scored majority of their coral intakes, struggled to get some at beginning. ",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c927137466545bd734a7ce,2025camb,9,blue,604,lurk11,9,226,true,1741235789325,-1,148,147,142,141,137,132,126,124,119,117,112,109,105,102,96,95,90,89,86,85,82,80,77,76,72,71,67,67,52,50,46,43,39,29,23,21,19,18,2,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,intake,miss,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,reef,barge,coral_station_left,reef,reef,barge,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,4,4,4,,,3,,3,,,2,,2,,2,,1,,1,,1,,4,3,,,,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,cycle,feeder,,,,9,9,10,Very fast scoring motions,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c928017a5b73a2b49cc6f4,2025camb,10,blue,2035,lurk11,11,71,true,1741236025346,-1,130,127,124,122,119,117,114,111,105,102,96,85,81,79,68,63,57,56,54,52,48,42,36,29,19,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,miss,intake,miss,intake,score,intake,score,intake,score,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,,,1,,,1,,1,,1,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,4,7,5,Every bit but good l1,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c92905ba78b40a970ef92a,2025camb,11,blue,4481,lurk11,6,219,true,1741236266491,-1,151,148,145,144,141,139,131,130,130,128,123,121,117,115,111,109,104,103,100,97,94,91,88,87,84,81,78,74,73,72,68,63,61,57,53,51,48,46,41,39,34,33,27,23,18,17,13,,,,,,,,,,,,,,,intake,score,intake,miss,intake,miss,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,intake,score,drop,intake,score,intake,intake,miss,drop,intake,score,intake,score,intake,miss,intake,score,intake,score,intake,miss,intake,miss,intake,score,intake,score,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,reef,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,coral_station_left,reef,ground,coral_station_left,reef,coral_station_left,coral_station_left,reef,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,coral,algae,coral,coral,coral,algae,coral,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,4,,4,,4,,,,4,,4,,3,,3,,,3,,,3,,,3,,2,4,4,3,4,,,,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,8,9,10,Coral cycles with removing algae as needed,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c92a2dba78b40a970ef93b,2025camb,12,blue,6506,lurk11,10,284,true,1741236531019,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,defense,,,,,7,6,8,"Held down defense at a single station well, pivoted to denying specific robots short cycles. ",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c92b3b832aa373ff528a08,2025camb,13,blue,10339,lurk11,21,290,false,1741236848141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,defense,,,,,2,3,1,"Very slow movement, got called for reef penalties",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c92c3de39be10f2489a17d,2025camb,14,blue,581,lurk11,10,245,true,1741237092851,-1,149,146,142,140,131,129,128,126,121,119,117,117,113,111,104,102,101,99,93,88,82,81,80,75,72,70,65,63,53,49,44,43,40,38,30,26,22,19,16,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,drop,intake,score,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,miss,intake,score,intake,drop,intake,miss,intake,score,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,reef,ground,ground,reef,reef,ground,ground,reef,ground,reef,reef,ground,ground,reef,ground,reef,reef,ground,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,ground,ground,reef,ground,reef,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,4,4,4,,4,4,4,4,4,4,,4,4,4,4,4,4,4,3,3,3,,4,,4,4,4,4,,3,3,,,,,3,3,3,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,pickup,,,9,10,10,"Main scoring for reef, missed endgame climb",0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c92d3604f9eb7587ac2363,2025camb,15,blue,115,lurk11,13,163,true,1741237343652,-1,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,breakdown,,,,,1,0,0,Didn’t move at all,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c92e1d04f9eb7587ac2374,2025camb,16,blue,604,lurk11,5,84,true,1741237594503,-1,149,146,132,130,126,124,119,116,109,106,103,100,95,93,87,85,78,72,65,63,58,55,51,48,45,44,38,37,31,30,26,24,20,18,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,intake,score,intake,score,intake,drop,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,reef,barge,coral_station_left,reef,coral_station_left,reef,reef,barge,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,reef,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,4,4,,4,4,4,,4,,,4,4,,,4,,3,,4,,3,,,4,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,cycle,feeder,,,,8,9,9,"Had a few l4 missed, good scoring speed",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c9ec9ed91c122ff5435d2c,2025practice,0,red,0,Quareality,30,266,true,1741286389168,-1,153,143,139,130,96,89,82,75,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,score,intake,score,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,feeder,,,,5,5,9,,0,0,none,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c9ff1627525f319ea9ff59,2025practice,0,red,0,Bread,133,181,true,1741291014461,-1,147,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,algae,,,,5,4,4,Didn’t run very fast and looked like it was having trouble with alignment ,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ca0110e2a8140546c5fdf9,2025practice,0,red,0,Bread,130,261,true,1741291579688,-1,120,117,110,104,103,94,74,67,66,62,62,34,34,25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,drop,intake,drop,intake,drop,intake,drop,intake,drop,intake,drop,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,ground,coral_station_right,ground,coral_station_right,ground,coral_station_right,ground,coral_station_right,ground,coral_station_right,ground,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,3,4,5,Couldn’t intake very sad,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ca03a1e06c1fda48c6d916,2025practice,0,red,0,Conley,23,315,true,1741292246232,-1,85,70,67,50,43,41,34,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,drop,intake,drop,intake,miss,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,reef,ground,coral_station_left,ground,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,5,7,3,Had low accuracy,0,0,none,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ca059ea9df467ad00aed09,2025practice,0,red,0,674bdm18,117,162,false,1741292745040,130,121,117,110,109,105,104,99,97,94,88,83,77,72,67,63,61,58,55,50,42,38,32,30,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral_station_left,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,ground,processor,ground,processor,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,4,,,3,3,3,3,3,4,4,4,,,,,,,,,4,,3,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,cycle,feeder,pickup,,,9,9,8,,0,2.283,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
